2023-08-11	Burnley	Manchester City	0.311	2.401	0	3	0.018	0.085	0.897
2023-08-12	Arsenal	Nottingham Forest	0.843	0.966	2	1	0.280	0.336	0.384
2023-08-12	Bournemouth	West Ham	1.510	1.483	1	1	0.356	0.317	0.327
2023-08-12	Brighton	Luton	4.367	1.886	4	1	0.879	0.088	0.033
2023-08-12	Everton	Fulham	2.590	1.581	0	1	0.637	0.199	0.164
2023-08-12	Sheffield United	Crystal Palace	0.423	2.276	0	1	0.036	0.118	0.846
2023-08-12	Newcastle United	Aston Villa	4.322	1.486	5	1	0.899	0.067	0.035
2023-08-13	Brentford	Tottenham	1.908	1.453	2	2	0.498	0.261	0.241
2023-08-13	Chelsea	Liverpool	1.933	1.300	1	1	0.532	0.247	0.221
2023-08-14	Manchester United	Wolverhampton Wanderers	1.971	1.722	1	0	0.442	0.251	0.308
2023-08-18	Nottingham Forest	Sheffield United	1.372	0.551	2	1	0.597	0.279	0.125
2023-08-19	Wolverhampton Wanderers	Brighton	2.688	3.156	1	4	0.305	0.206	0.490
2023-08-19	Fulham	Brentford	0.400	3.469	0	3	0.005	0.028	0.967
2023-08-19	Liverpool	Bournemouth	3.254	1.387	3	1	0.803	0.131	0.066
2023-08-19	Tottenham	Manchester United	2.539	2.446	2	0	0.421	0.210	0.369
2023-08-19	Manchester City	Newcastle United	1.225	0.257	1	0	0.645	0.286	0.069
2023-08-20	Aston Villa	Everton	3.243	0.721	4	0	0.914	0.066	0.021
2023-08-20	West Ham	Chelsea	1.712	1.609	3	1	0.395	0.290	0.315
2023-08-21	Crystal Palace	Arsenal	1.069	2.206	0	1	0.128	0.197	0.675
2023-08-25	Chelsea	Luton	3.414	0.466	3	0	0.942	0.047	0.011
2023-08-26	Bournemouth	Tottenham	0.484	2.261	0	2	0.044	0.129	0.827
2023-08-26	Arsenal	Fulham	3.231	0.850	2	2	0.891	0.085	0.024
2023-08-26	Brentford	Crystal Palace	0.948	1.061	1	1	0.308	0.326	0.365
2023-08-26	Everton	Wolverhampton Wanderers	1.898	1.402	0	1	0.494	0.248	0.258
2023-08-26	Manchester United	Nottingham Forest	3.028	0.960	3	2	0.861	0.103	0.036
2023-08-26	Brighton	West Ham	1.374	2.953	1	3	0.099	0.141	0.760
2023-08-27	Burnley	Aston Villa	0.631	2.837	1	3	0.022	0.082	0.896
2023-08-27	Sheffield United	Manchester City	0.762	3.848	1	2	0.010	0.044	0.946
2023-08-27	Newcastle United	Liverpool	1.620	0.856	1	2	0.559	0.258	0.183
2023-09-01	Luton	West Ham	2.022	1.225	1	2	0.581	0.247	0.171
2023-09-02	Sheffield United	Everton	1.575	2.739	2	2	0.126	0.203	0.671
2023-09-02	Manchester City	Fulham	2.002	1.464	5	1	0.523	0.308	0.169
2023-09-02	Brentford	Bournemouth	3.072	2.110	2	2	0.599	0.205	0.196
2023-09-02	Burnley	Tottenham	1.666	2.398	2	5	0.223	0.216	0.560
2023-09-02	Chelsea	Nottingham Forest	2.284	1.151	0	1	0.661	0.213	0.127
2023-09-02	Brighton	Newcastle United	1.323	0.905	3	1	0.476	0.300	0.223
2023-09-03	Crystal Palace	Wolverhampton Wanderers	2.329	1.139	3	2	0.685	0.188	0.128
2023-09-03	Liverpool	Aston Villa	2.731	0.616	3	0	0.868	0.100	0.032
2023-09-03	Arsenal	Manchester United	1.910	0.966	3	1	0.629	0.227	0.144
2023-09-16	Wolverhampton Wanderers	Liverpool	0.539	2.827	1	3	0.019	0.070	0.911
2023-09-16	Tottenham	Sheffield United	2.159	0.791	2	1	0.711	0.187	0.102
2023-09-16	West Ham	Manchester City	0.896	4.150	1	3	0.012	0.035	0.953
2023-09-16	Aston Villa	Crystal Palace	2.315	1.117	3	1	0.688	0.201	0.112
2023-09-16	Fulham	Luton	1.757	1.457	1	0	0.435	0.286	0.278
2023-09-16	Manchester United	Brighton	0.720	1.939	1	3	0.105	0.183	0.711
2023-09-16	Newcastle United	Brentford	1.501	0.634	1	0	0.647	0.245	0.108
2023-09-17	Bournemouth	Chelsea	1.325	1.397	0	0	0.348	0.278	0.374
2023-09-17	Everton	Arsenal	0.283	0.803	0	1	0.112	0.414	0.474
2023-09-18	Nottingham Forest	Burnley	0.706	0.808	1	1	0.272	0.367	0.361
2023-09-23	Luton	Wolverhampton Wanderers	2.241	0.763	1	1	0.777	0.181	0.041
2023-09-23	Manchester City	Nottingham Forest	1.340	0.729	2	0	0.545	0.279	0.175
2023-09-23	Crystal Palace	Fulham	0.372	0.543	0	0	0.199	0.488	0.313
2023-09-23	Brentford	Everton	1.574	2.515	1	3	0.170	0.225	0.605
2023-09-23	Burnley	Manchester United	0.935	0.840	0	1	0.357	0.345	0.298
2023-09-24	Chelsea	Aston Villa	1.197	1.135	0	1	0.375	0.296	0.329
2023-09-24	Brighton	Bournemouth	2.145	1.590	3	1	0.523	0.240	0.237
2023-09-24	Arsenal	Tottenham	2.343	2.212	2	2	0.417	0.239	0.344
2023-09-24	Liverpool	West Ham	4.143	1.539	3	1	0.882	0.079	0.039
2023-09-24	Sheffield United	Newcastle United	0.579	5.108	0	8	0.003	0.008	0.988
2023-09-30	Aston Villa	Brighton	1.907	1.728	6	1	0.413	0.258	0.328
2023-09-30	Everton	Luton	3.654	1.510	1	2	0.850	0.107	0.043
2023-09-30	Manchester United	Crystal Palace	1.554	1.190	0	1	0.456	0.271	0.273
2023-09-30	Newcastle United	Burnley	3.085	0.802	2	0	0.893	0.082	0.025
2023-09-30	Bournemouth	Arsenal	0.644	4.074	0	4	0.005	0.021	0.974
2023-09-30	West Ham	Sheffield United	3.198	0.912	2	0	0.868	0.091	0.041
2023-09-30	Wolverhampton Wanderers	Manchester City	0.674	0.981	2	1	0.247	0.354	0.399
2023-09-30	Tottenham	Liverpool	2.188	1.123	2	1	0.652	0.208	0.141
2023-10-01	Nottingham Forest	Brentford	0.800	1.759	1	1	0.147	0.236	0.617
2023-10-02	Fulham	Chelsea	0.889	1.985	0	2	0.110	0.225	0.665
2023-10-03	Luton	Burnley	1.531	0.920	1	2	0.526	0.276	0.198
2023-10-07	Luton	Tottenham	0.848	2.379	0	1	0.084	0.157	0.760
2023-10-07	Burnley	Chelsea	0.957	1.976	1	4	0.111	0.228	0.660
2023-10-07	Everton	Bournemouth	3.165	0.982	3	0	0.872	0.094	0.034
2023-10-07	Fulham	Sheffield United	2.266	0.252	3	1	0.878	0.101	0.021
2023-10-07	Manchester United	Brentford	1.294	1.025	2	1	0.427	0.294	0.279
2023-10-07	Crystal Palace	Nottingham Forest	0.982	1.221	0	0	0.282	0.310	0.408
2023-10-08	Brighton	Liverpool	2.232	2.510	2	2	0.316	0.236	0.448
2023-10-08	West Ham	Newcastle United	0.931	1.979	2	2	0.093	0.232	0.676
2023-10-08	Wolverhampton Wanderers	Aston Villa	1.762	1.816	1	1	0.367	0.259	0.374
2023-10-08	Arsenal	Manchester City	0.387	0.858	1	0	0.137	0.367	0.496
