2018-08-10	Manchester United	Leicester	1.514	1.738	2	1	0.281	0.328	0.391
2018-08-11	Newcastle United	Tottenham	0.974	2.581	1	2	0.080	0.148	0.772
2018-08-11	Watford	Brighton	1.424	0.455	2	0	0.644	0.257	0.099
2018-08-11	Huddersfield	Chelsea	0.396	2.314	0	3	0.021	0.101	0.877
2018-08-11	Fulham	Crystal Palace	0.638	1.078	0	2	0.200	0.324	0.475
2018-08-11	Bournemouth	Cardiff	2.600	1.507	2	0	0.677	0.210	0.112
2018-08-11	Wolverhampton Wanderers	Everton	0.891	0.715	2	2	0.358	0.378	0.264
2018-08-12	Southampton	Burnley	1.020	1.408	0	0	0.255	0.279	0.466
2018-08-12	Liverpool	West Ham	4.344	0.404	4	0	0.989	0.009	0.002
2018-08-12	Arsenal	Manchester City	0.445	2.018	0	2	0.045	0.143	0.812
2018-08-18	Cardiff	Newcastle United	1.155	1.554	0	0	0.237	0.293	0.470
2018-08-18	West Ham	Bournemouth	1.103	1.691	1	2	0.196	0.294	0.510
2018-08-18	Tottenham	Fulham	3.267	1.443	3	1	0.781	0.136	0.083
2018-08-18	Leicester	Wolverhampton Wanderers	0.223	1.093	2	0	0.057	0.292	0.651
2018-08-18	Everton	Southampton	2.020	1.775	2	1	0.432	0.269	0.299
2018-08-18	Chelsea	Arsenal	1.718	2.458	3	2	0.231	0.203	0.566
2018-08-19	Manchester City	Huddersfield	4.604	0.664	6	1	0.979	0.018	0.003
2018-08-19	Burnley	Watford	0.393	1.917	1	3	0.030	0.123	0.847
2018-08-19	Brighton	Manchester United	1.637	1.566	3	2	0.354	0.347	0.299
2018-08-20	Crystal Palace	Liverpool	0.369	2.822	0	2	0.011	0.056	0.933
2018-08-25	Wolverhampton Wanderers	Manchester City	1.264	1.843	1	1	0.220	0.264	0.516
2018-08-25	Southampton	Leicester	0.542	0.518	1	2	0.276	0.448	0.276
2018-08-25	Huddersfield	Cardiff	0.203	1.064	0	0	0.061	0.319	0.620
2018-08-25	Bournemouth	Everton	2.589	0.544	2	2	0.876	0.094	0.030
2018-08-25	Arsenal	West Ham	1.785	1.179	3	1	0.525	0.247	0.227
2018-08-25	Liverpool	Brighton	1.814	0.536	1	0	0.713	0.207	0.080
2018-08-26	Watford	Crystal Palace	1.146	1.219	2	1	0.321	0.315	0.365
2018-08-26	Fulham	Burnley	1.925	1.569	4	2	0.447	0.262	0.291
2018-08-26	Newcastle United	Chelsea	0.209	1.497	1	2	0.029	0.176	0.795
2018-08-27	Manchester United	Tottenham	1.403	1.808	0	3	0.269	0.244	0.487
2018-09-01	Leicester	Liverpool	0.981	1.227	1	2	0.263	0.325	0.412
2018-09-01	West Ham	Wolverhampton Wanderers	0.889	1.223	0	1	0.241	0.304	0.454
2018-09-01	Everton	Huddersfield	0.616	0.660	1	1	0.272	0.406	0.322
2018-09-01	Crystal Palace	Southampton	2.352	3.136	0	2	0.228	0.208	0.564
2018-09-01	Chelsea	Bournemouth	1.164	0.951	2	0	0.387	0.312	0.301
2018-09-01	Brighton	Fulham	2.682	1.516	2	2	0.674	0.194	0.132
2018-09-01	Manchester City	Newcastle United	2.469	0.555	2	1	0.834	0.132	0.034
2018-09-02	Cardiff	Arsenal	0.774	1.410	2	3	0.195	0.270	0.535
2018-09-02	Burnley	Manchester United	1.099	2.904	0	2	0.064	0.138	0.798
2018-09-02	Watford	Tottenham	0.454	0.583	2	1	0.220	0.447	0.333
2018-09-15	Tottenham	Liverpool	0.788	3.010	1	2	0.032	0.086	0.882
2018-09-15	Newcastle United	Arsenal	0.412	0.905	1	2	0.159	0.372	0.469
2018-09-15	Manchester City	Fulham	4.916	0.343	3	0	0.996	0.003	0.001
2018-09-15	Huddersfield	Crystal Palace	0.877	0.747	0	1	0.366	0.349	0.285
2018-09-15	Chelsea	Cardiff	2.671	0.828	4	1	0.824	0.133	0.043
2018-09-15	Bournemouth	Leicester	2.227	1.825	4	2	0.480	0.253	0.267
2018-09-15	Watford	Manchester United	1.175	1.649	1	2	0.218	0.273	0.509
2018-09-16	Wolverhampton Wanderers	Burnley	3.392	0.209	1	0	0.965	0.031	0.004
2018-09-16	Everton	West Ham	1.268	1.524	1	3	0.279	0.285	0.436
2018-09-17	Southampton	Brighton	2.195	1.971	2	2	0.418	0.293	0.289
2018-09-22	Fulham	Watford	1.772	1.761	1	1	0.377	0.257	0.366
2018-09-22	Manchester United	Wolverhampton Wanderers	0.623	1.119	1	1	0.179	0.312	0.509
2018-09-22	Liverpool	Southampton	1.779	0.310	3	0	0.858	0.122	0.020
2018-09-22	Leicester	Huddersfield	1.804	0.688	3	1	0.676	0.216	0.108
2018-09-22	Crystal Palace	Newcastle United	0.931	0.229	0	0	0.540	0.374	0.086
2018-09-22	Cardiff	Manchester City	0.098	3.084	0	5	0.003	0.035	0.962
2018-09-22	Burnley	Bournemouth	2.294	0.976	4	0	0.737	0.175	0.088
2018-09-22	Brighton	Tottenham	0.817	2.117	1	2	0.084	0.188	0.728
2018-09-23	West Ham	Chelsea	1.018	1.883	0	0	0.161	0.250	0.589
2018-09-23	Arsenal	Everton	0.931	1.065	2	0	0.287	0.328	0.385
2018-09-29	West Ham	Manchester United	1.303	0.866	3	1	0.485	0.316	0.199
2018-09-29	Wolverhampton Wanderers	Southampton	1.425	0.680	2	0	0.568	0.273	0.159
2018-09-29	Newcastle United	Leicester	0.397	1.343	0	2	0.070	0.243	0.687
2018-09-29	Manchester City	Brighton	2.907	0.230	2	0	0.948	0.045	0.006
2018-09-29	Huddersfield	Tottenham	0.339	2.337	0	2	0.017	0.086	0.896
2018-09-29	Everton	Fulham	2.315	0.536	3	0	0.841	0.126	0.033
2018-09-29	Arsenal	Watford	1.571	2.621	2	0	0.166	0.199	0.635
2018-09-29	Chelsea	Liverpool	1.776	1.741	1	1	0.376	0.254	0.370
2018-09-30	Cardiff	Burnley	1.567	0.112	1	2	0.801	0.180	0.018
2018-10-01	Bournemouth	Crystal Palace	1.971	0.386	2	1	0.837	0.127	0.036
2018-10-05	Brighton	West Ham	1.026	1.437	1	0	0.245	0.293	0.462
2018-10-06	Watford	Bournemouth	1.066	3.285	0	4	0.028	0.074	0.899
2018-10-06	Tottenham	Cardiff	2.652	1.138	1	0	0.744	0.168	0.088
2018-10-06	Leicester	Everton	1.105	1.150	1	2	0.337	0.310	0.353
2018-10-06	Crystal Palace	Wolverhampton Wanderers	1.037	0.756	0	1	0.423	0.358	0.219
2018-10-06	Burnley	Huddersfield	0.353	1.025	1	1	0.112	0.342	0.546
2018-10-06	Manchester United	Newcastle United	2.406	1.560	3	2	0.588	0.205	0.207
2018-10-07	Fulham	Arsenal	1.316	1.137	1	5	0.403	0.287	0.310
2018-10-07	Southampton	Chelsea	1.487	3.547	0	3	0.065	0.113	0.822
2018-10-07	Liverpool	Manchester City	0.434	1.075	0	0	0.103	0.306	0.592
2018-10-20	Chelsea	Manchester United	2.212	1.115	2	2	0.668	0.217	0.115
2018-10-20	Wolverhampton Wanderers	Watford	0.474	1.068	0	2	0.146	0.324	0.530
2018-10-20	West Ham	Tottenham	0.544	1.118	0	1	0.165	0.315	0.520
2018-10-20	Newcastle United	Brighton	1.712	0.676	0	1	0.639	0.234	0.127
2018-10-20	Manchester City	Burnley	4.486	0.370	5	0	0.985	0.013	0.003
2018-10-20	Cardiff	Fulham	1.756	0.948	4	2	0.564	0.253	0.182
2018-10-20	Bournemouth	Southampton	0.840	0.590	0	0	0.401	0.385	0.214
2018-10-20	Huddersfield	Liverpool	0.638	0.664	0	1	0.286	0.401	0.313
2018-10-21	Everton	Crystal Palace	1.928	1.502	2	0	0.464	0.275	0.262
2018-10-22	Arsenal	Leicester	2.916	0.932	3	1	0.850	0.107	0.043
2018-10-27	Liverpool	Cardiff	2.302	0.643	4	1	0.833	0.140	0.027
2018-10-27	Fulham	Bournemouth	0.384	2.106	0	3	0.029	0.113	0.859
2018-10-27	Brighton	Wolverhampton Wanderers	1.013	1.380	1	0	0.259	0.301	0.440
2018-10-27	Watford	Huddersfield	2.296	0.480	3	0	0.843	0.118	0.038
2018-10-27	Southampton	Newcastle United	1.192	0.298	0	0	0.613	0.308	0.079
2018-10-27	Leicester	West Ham	1.953	1.560	1	1	0.455	0.288	0.257
