2021-08-13	Brentford	Arsenal	1.888	1.024	2	0	0.629	0.229	0.142
2021-08-14	Manchester United	Leeds	1.642	0.568	5	1	0.662	0.233	0.105
2021-08-14	Burnley	Brighton	1.795	1.685	1	2	0.389	0.288	0.323
2021-08-14	Chelsea	Crystal Palace	1.187	0.322	3	0	0.640	0.282	0.077
2021-08-14	Everton	Southampton	2.389	0.581	3	1	0.836	0.123	0.041
2021-08-14	Leicester	Wolverhampton Wanderers	0.668	1.327	1	0	0.168	0.275	0.557
2021-08-14	Watford	Aston Villa	1.350	1.137	3	2	0.388	0.321	0.292
2021-08-14	Norwich	Liverpool	1.333	1.787	0	3	0.258	0.260	0.482
2021-08-15	Newcastle United	West Ham	1.679	3.009	2	4	0.122	0.182	0.695
2021-08-15	Tottenham	Manchester City	1.060	2.106	1	0	0.143	0.222	0.635
2021-08-21	Liverpool	Burnley	2.639	0.690	2	0	0.812	0.133	0.055
2021-08-21	Manchester City	Norwich	2.439	0.025	5	0	0.963	0.037	0.001
2021-08-21	Aston Villa	Newcastle United	1.184	0.632	2	0	0.543	0.316	0.141
2021-08-21	Crystal Palace	Brentford	0.606	0.712	0	0	0.274	0.391	0.335
2021-08-21	Leeds	Everton	0.966	1.857	2	2	0.137	0.232	0.631
2021-08-21	Brighton	Watford	1.779	0.407	2	0	0.779	0.168	0.052
2021-08-22	Southampton	Manchester United	0.588	2.262	1	1	0.045	0.143	0.812
2021-08-22	Wolverhampton Wanderers	Tottenham	1.511	1.726	0	1	0.287	0.276	0.437
2021-08-22	Arsenal	Chelsea	0.630	3.641	0	2	0.009	0.040	0.952
2021-08-23	West Ham	Leicester	2.286	0.627	4	1	0.778	0.166	0.057
2021-08-28	Manchester City	Arsenal	4.473	0.117	5	0	0.994	0.005	0.000
2021-08-28	Newcastle United	Southampton	1.191	3.460	2	2	0.017	0.076	0.906
2021-08-28	Norwich	Leicester	1.441	1.274	1	2	0.398	0.309	0.293
2021-08-28	Aston Villa	Brentford	0.431	1.133	1	1	0.121	0.314	0.564
2021-08-28	Brighton	Everton	0.702	1.549	0	2	0.131	0.249	0.620
2021-08-28	West Ham	Crystal Palace	1.447	1.677	2	2	0.284	0.282	0.433
2021-08-28	Liverpool	Chelsea	2.085	0.574	1	1	0.774	0.165	0.061
2021-08-29	Burnley	Leeds	1.711	1.521	1	1	0.397	0.328	0.275
2021-08-29	Tottenham	Watford	0.921	0.596	1	0	0.414	0.361	0.225
2021-08-29	Wolverhampton Wanderers	Manchester United	1.796	0.944	0	1	0.603	0.267	0.131
2021-09-11	Crystal Palace	Tottenham	2.894	0.078	3	0	0.987	0.012	0.001
2021-09-11	Arsenal	Norwich	2.685	0.577	1	0	0.861	0.101	0.038
2021-09-11	Brentford	Brighton	0.730	0.288	0	1	0.445	0.432	0.124
2021-09-11	Leicester	Manchester City	0.800	2.751	0	1	0.052	0.125	0.823
2021-09-11	Manchester United	Newcastle United	2.773	0.622	4	1	0.892	0.085	0.024
2021-09-11	Southampton	West Ham	0.692	0.725	0	0	0.306	0.372	0.322
2021-09-11	Watford	Wolverhampton Wanderers	0.185	2.559	0	2	0.003	0.033	0.964
2021-09-11	Chelsea	Aston Villa	1.222	1.173	3	0	0.350	0.314	0.336
2021-09-12	Leeds	Liverpool	0.653	4.402	0	3	0.007	0.024	0.969
2021-09-13	Everton	Burnley	1.804	1.821	3	1	0.352	0.271	0.378
2021-09-17	Newcastle United	Leeds	1.177	1.430	1	1	0.298	0.273	0.428
2021-09-18	Wolverhampton Wanderers	Brentford	1.023	2.327	0	2	0.076	0.180	0.744
2021-09-18	Norwich	Watford	0.783	2.425	1	3	0.068	0.148	0.784
2021-09-18	Burnley	Arsenal	0.776	1.099	0	1	0.233	0.321	0.446
2021-09-18	Liverpool	Crystal Palace	2.768	0.644	3	0	0.878	0.088	0.034
2021-09-18	Manchester City	Southampton	1.225	0.491	0	0	0.560	0.297	0.143
2021-09-18	Aston Villa	Everton	0.778	0.755	3	0	0.324	0.365	0.311
2021-09-19	Brighton	Leicester	1.474	1.254	2	1	0.410	0.310	0.280
2021-09-19	West Ham	Manchester United	1.667	1.895	1	2	0.295	0.300	0.405
2021-09-19	Tottenham	Chelsea	0.706	2.587	0	3	0.049	0.129	0.822
2021-09-25	Chelsea	Manchester City	0.194	1.692	0	1	0.029	0.174	0.797
2021-09-25	Manchester United	Aston Villa	1.925	1.572	0	1	0.453	0.266	0.281
2021-09-25	Watford	Newcastle United	0.904	2.523	1	1	0.086	0.145	0.768
2021-09-25	Everton	Norwich	2.267	0.801	2	0	0.796	0.159	0.045
2021-09-25	Leeds	West Ham	1.197	1.990	1	2	0.199	0.226	0.575
2021-09-25	Leicester	Burnley	2.162	0.429	2	2	0.807	0.148	0.044
2021-09-25	Brentford	Liverpool	2.941	2.257	3	3	0.552	0.209	0.239
2021-09-26	Southampton	Wolverhampton Wanderers	0.909	0.910	0	1	0.324	0.332	0.344
2021-09-26	Arsenal	Tottenham	1.445	0.980	3	1	0.498	0.284	0.217
2021-09-27	Crystal Palace	Brighton	1.368	0.650	1	1	0.600	0.277	0.124
2021-10-02	Manchester United	Everton	1.050	1.322	1	1	0.275	0.298	0.427
2021-10-02	Burnley	Norwich	0.585	0.674	0	0	0.260	0.406	0.334
2021-10-02	Chelsea	Southampton	3.792	1.526	3	1	0.875	0.096	0.029
2021-10-02	Leeds	Watford	1.574	0.193	1	0	0.775	0.188	0.037
2021-10-02	Wolverhampton Wanderers	Newcastle United	1.158	0.865	2	1	0.426	0.353	0.222
2021-10-02	Brighton	Arsenal	1.116	0.364	0	0	0.552	0.332	0.116
2021-10-03	Crystal Palace	Leicester	1.170	1.043	2	2	0.369	0.305	0.326
2021-10-03	Tottenham	Aston Villa	1.782	1.074	2	1	0.546	0.262	0.192
2021-10-03	West Ham	Brentford	1.373	1.301	1	2	0.365	0.291	0.344
2021-10-03	Liverpool	Manchester City	0.949	1.043	2	2	0.318	0.323	0.359
2021-10-16	Watford	Liverpool	0.302	3.656	0	5	0.002	0.012	0.986
2021-10-16	Aston Villa	Wolverhampton Wanderers	1.213	2.196	2	3	0.145	0.218	0.637
2021-10-16	Leicester	Manchester United	2.966	1.025	4	2	0.837	0.112	0.051
2021-10-16	Manchester City	Burnley	2.157	1.077	2	0	0.666	0.224	0.110
2021-10-16	Norwich	Brighton	1.161	1.176	0	0	0.324	0.331	0.345
2021-10-16	Southampton	Leeds	1.831	0.446	1	0	0.760	0.187	0.054
2021-10-16	Brentford	Chelsea	1.622	0.248	0	1	0.770	0.190	0.039
