MatchID,Season,Date,Time,HomeTeam,AwayTeam,target_result,target_result_encoded,target_home_win,target_draw,target_away_win,home_elo,away_elo,elo_diff,elo_expected_home,h2h_home_ppg,h2h_home_goal_diff,h2h_meetings,home_promoted,away_promoted,home_ewm_points,home_ewm_goal_diff,home_ewm_goals_for,home_ewm_goals_against,home_ewm_conversion,home_ewm_shot_accuracy,home_ewm_def_leakiness,home_season_ppg,home_season_rank_pct,home_season_matches_played,home_win_streak,home_unbeaten_streak,home_winless_streak,away_ewm_points,away_ewm_goal_diff,away_ewm_goals_for,away_ewm_goals_against,away_ewm_conversion,away_ewm_shot_accuracy,away_ewm_def_leakiness,away_season_ppg,away_season_rank_pct,away_season_matches_played,away_win_streak,away_unbeaten_streak,away_winless_streak,diff_ewm_points,diff_ewm_goal_diff,diff_ewm_conversion,diff_ewm_shot_accuracy,diff_ewm_def_leakiness,diff_season_ppg,diff_season_rank_pct,diff_win_streak,diff_unbeaten_streak,diff_winless_streak
1079,2018_2019,2019-04-05,,Southampton,Liverpool,A,0,0,0,1,1463.4683968515837,1788.3641794153914,-324.89578256380764,0.1787465778463118,0.4,-1.6,5,0,0,1.5434227755859329,0.0238946180580536,1.332070409588854,1.3081757915308005,0.2919304843838951,0.3667491078511901,0.32851513664061965,1.064516129032258,0.5,31,2,2,0,2.386656372044907,1.478601860635291,2.2604808920096833,0.7818790313743923,0.39106817590684395,0.3830495268126627,0.2897603247848331,2.46875,1.0,32,3,11,0,-0.8432335964589743,-1.4547072425772374,-0.09913769152294888,-0.016300418961472607,0.03875481185578655,-1.404233870967742,-0.5,-1,-9,0
1080,2018_2019,2019-04-06,,Bournemouth,Burnley,A,0,0,0,1,1468.5383897305496,1449.5275553382317,19.010834392317975,0.6117853134832335,1.2,-0.8,5,0,0,0.9211796452279628,-0.7686853252289799,1.0964847291792992,1.8651700544082788,0.30965756284191287,0.3571245598144974,0.40391498107971174,1.1875,0.8333333333333334,32,0,0,2,1.228694669048767,-0.33279835495454785,1.3912250749963457,1.7240234299508934,0.4076670801889122,0.31033359391468535,0.35450267338827895,1.03125,0.3333333333333333,32,1,1,0,-0.3075150238208042,-0.4358869702744321,-0.09800951734699931,0.046790965899812076,0.04941230769143279,0.15625,0.5,-1,-1,2
1081,2018_2019,2019-04-06,,Huddersfield,Leicester,A,0,0,0,1,1305.3200788465424,1497.7693544109588,-192.44927556441644,0.3181168981571909,0.3333333333333333,-1.6666666666666667,3,0,0,0.331913394458739,-1.3890601192163134,0.6127556970519897,2.0018158162683033,0.18035303129213068,0.30130724263952646,0.3855901774120893,0.4375,0.16666666666666666,32,0,0,4,1.6274692831095143,0.14870794658047393,1.5328693691848887,1.384161422604415,0.30070246926541633,0.3225665590106864,0.38767739676987995,1.375,1.0,32,3,3,0,-1.2955558886507754,-1.5377680657967874,-0.12034943797328565,-0.021259316371159964,-0.0020872193577906595,-0.9375,-0.8333333333333334,-3,-3,4
1082,2018_2019,2019-04-06,,Newcastle,Crystal Palace,A,0,0,0,1,1480.4173930630504,1492.088761396177,-11.671368333126566,0.5691053572096317,1.6666666666666667,0.3333333333333333,3,0,0,1.3247240071207187,-0.1535666939295501,1.2253535054904094,1.3789201994199596,0.3069717001111067,0.30643926054757664,0.3330642174152438,1.09375,0.5,32,0,0,2,1.3315125048244585,0.1251437603142483,1.4982103823434938,1.373066622029246,0.3818676720667918,0.2783534176911179,0.3178001145610515,1.125,0.6666666666666666,32,0,0,1,-0.006788497703739793,-0.27871045424379837,-0.07489597195568509,0.028085842856458765,0.015264102854192274,-0.03125,-0.16666666666666663,0,0,1
1083,2018_2019,2019-04-07,,Everton,Arsenal,H,2,1,0,0,1530.3272847783417,1681.1074798396396,-150.78019506129795,0.3722508217955712,0.6,-2.0,5,0,0,1.4787801886478884,0.35129846061804376,1.3981268138433973,1.0468283532253535,0.31871806599534164,0.36843302876486156,0.3177071330301618,1.34375,0.5,32,2,2,0,2.2256671622342377,1.1510692932562978,2.0768936234764843,0.9258243302201856,0.46436228893817516,0.3744248307878542,0.2611817823966834,2.032258064516129,1.0,31,2,6,0,-0.7468869735863493,-0.799770832638254,-0.14564422294283352,-0.005991802022992654,0.05652535063347841,-0.688508064516129,-0.5,0,-4,0
1084,2018_2019,2019-04-08,,Chelsea,West Ham,H,2,1,0,0,1642.9263962814684,1473.4654739327746,169.46092234869388,0.7893286184491777,1.6,0.2,5,0,0,1.8915263196443595,0.34168001718911106,1.5808888607964258,1.2392088436073145,0.3241875825012527,0.30405118885715243,0.3526315538694656,1.96875,1.0,32,2,2,0,1.3192695924969076,-0.2858175960521736,1.2809055533334934,1.566723149385667,0.3581068656966465,0.3433523298664353,0.28005804791712574,1.3125,0.5,32,0,0,1,0.5722567271474519,0.6274976132412846,-0.033919283195393835,-0.03930114100928289,0.07257350595233986,0.65625,0.5,2,2,-1
1085,2018_2019,2019-04-12,,Leicester,Newcastle,A,0,0,0,1,1508.9034458464605,1469.0352859188579,39.86815992760262,0.6398901369995512,2.0,0.6666666666666666,3,0,0,1.8051426599293452,0.5178061978591872,1.8522381270846335,1.3344319292254463,0.31823666846038723,0.3371616205649138,0.3777215287011181,1.4242424242424243,1.0,33,4,4,0,1.153230118422034,-0.2631428308470098,1.0667237557783504,1.32986658662536,0.27932182724791677,0.30361748328012805,0.3451737425261143,1.0606060606060606,0.5,33,0,0,3,0.6519125415073113,0.7809490287061971,0.03891484121247046,0.033544137284785724,0.03254778617500376,0.36363636363636376,0.5,4,4,-3
1086,2018_2019,2019-04-13,,Brighton,Bournemouth,A,0,0,0,1,1421.1782256026797,1450.1848303260526,-29.006604723372902,0.5444851433765021,0.3333333333333333,-1.0,3,0,0,0.9199864954325663,-0.7448162088243332,0.8469303355669296,1.5917465443912626,0.2999908947279944,0.2968482595068823,0.3737455973832451,1.064516129032258,0.4166666666666667,31,0,0,2,0.8019334263920421,-0.9280783599364391,1.083994831915892,2.012073191852331,0.3164493272094616,0.3473864659305904,0.4305097072141819,1.1515151515151516,0.5833333333333334,33,0,0,3,0.11805306904052415,0.18326215111210586,-0.016458432481467222,-0.0505382064237081,-0.056764109830936826,-0.0869990224828936,-0.16666666666666669,0,0,-1
1087,2018_2019,2019-04-13,,Burnley,Cardiff,H,2,1,0,0,1467.8811147427286,1410.2049903068648,57.67612443586381,0.6631577609831087,3.0,1.0,1,0,1,1.4579892091681084,-0.030818839258512476,1.599480139856418,1.6302989791149303,0.4462504905099113,0.30757102927245683,0.358702871813308,1.0909090909090908,0.5,33,2,2,0,0.8669837350539311,-1.04826807556391,0.816077516298661,1.864345591862571,0.2730268150184794,0.3056339569959472,0.3440566637161079,0.875,0.25,32,0,0,2,0.5910054741141773,1.0174492363053975,0.17322367549143186,0.0019370722765096327,0.01464620809720013,0.21590909090909083,0.25,2,2,-2
1088,2018_2019,2019-04-13,,Fulham,Everton,H,2,1,0,0,1345.294347493768,1542.8822683424303,-197.58792084866218,0.31173515693946724,0.0,-3.0,1,1,0,0.25942462372040437,-1.6453524666807375,0.8037511489160666,2.4491036155968042,0.2187337931681125,0.338154290966707,0.3865643816740016,0.5151515151515151,0.16666666666666666,33,0,0,9,1.6757012902611803,0.43527253247804065,1.3465895079400858,0.9113169754620449,0.3047165801349974,0.35495583751204446,0.3061749492201882,1.393939393939394,0.75,33,3,3,0,-1.416276666540776,-2.080624999158778,-0.08598278696688491,-0.016801546545337442,0.08038943245381341,-0.8787878787878789,-0.5833333333333334,-3,-3,9
1089,2018_2019,2019-04-13,,Man United,West Ham,H,2,1,0,0,1684.8675017227042,1467.1453324862498,217.72216923645442,0.8318362384900201,1.6,0.8,5,0,0,1.9107664630066628,0.5675492178038258,1.774965341756841,1.2074161239530157,0.32102569512867657,0.4162233820480395,0.28048804827366,1.90625,0.9166666666666666,32,0,0,1,1.1484908401162783,-0.5077176034228991,1.1150930055723531,1.6228106089952523,0.3444311755635807,0.3363507883035901,0.2805366620853503,1.2727272727272727,0.6666666666666666,33,0,0,2,0.7622756228903844,1.075266821226725,-0.023405480434904147,0.07987259374444938,-4.861381169030121e-05,0.6335227272727273,0.25,0,0,-1
1090,2018_2019,2019-04-13,,Southampton,Wolves,H,2,1,0,0,1458.1059995161943,1531.682580652334,-73.5765811361398,0.48047166791762086,0.0,-2.0,1,0,1,1.3436275038357675,-0.23809748261902508,1.289084068598255,1.5271815512172802,0.30383555934194817,0.34894722487549,0.3487898495461766,1.03125,0.3333333333333333,32,0,0,1,1.5503826599362582,0.14408734782499205,1.3292686368468134,1.1851812890218207,0.37079110555787925,0.3250696414907392,0.3034302229250872,1.46875,0.8333333333333334,32,1,1,0,-0.20675515610049078,-0.38218483044401713,-0.06695554621593108,0.023877583384750822,0.04535962662108939,-0.4375,-0.5,-1,-1,1
1091,2018_2019,2019-04-13,,Tottenham,Huddersfield,H,2,1,0,0,1687.6705529134706,1294.1859874110407,393.48456550242986,0.9315321875937159,3.0,2.6666666666666665,3,0,0,1.5313800236375243,0.3741215864863469,1.5562352715568566,1.1821136850705094,0.3491392928530705,0.3471163908217097,0.3015120763397766,2.0,1.0,32,1,1,0,0.2889451094265779,-1.5976064602884088,0.6628869176171758,2.2604933779055845,0.1860562323932393,0.30752044870643896,0.39260808927400925,0.42424242424242425,0.08333333333333333,33,0,0,5,1.2424349142109463,1.9717280467747558,0.1630830604598312,0.03959594211527073,-0.09109601293423264,1.5757575757575757,0.9166666666666666,1,1,-5
1092,2018_2019,2019-04-14,,Crystal Palace,Man City,A,0,0,0,1,1503.4708685403696,1835.0102879144677,-331.5394193740981,0.17320132943928693,0.8,-2.0,5,0,0,1.5474973303743798,0.2383934387542459,1.4337173113263222,1.1953238725720767,0.3935873434558947,0.2792266225107099,0.2930974068711406,1.1818181818181819,0.25,33,1,1,0,2.6900397013558144,1.8741558660025237,2.355346673020084,0.48119080701755934,0.35189414646865663,0.3872397622842414,0.3049244757200992,2.5,1.0,32,8,8,0,-1.1425423709814346,-1.6357624272482778,0.04169319698723806,-0.1080131397735315,-0.011827068848958566,-1.3181818181818181,-0.75,-7,-7,0
1093,2018_2019,2019-04-14,,Liverpool,Chelsea,H,2,1,0,0,1793.7265767507809,1649.2465377279932,144.48003902278765,0.7644226843586956,1.2,0.0,5,0,0,2.466053380934146,1.5460965745593485,2.356211250188554,0.8101146756292059,0.4032872113772171,0.37639356368912874,0.3097432020104341,2.484848484848485,0.75,33,4,12,0,2.0350176524655885,0.556348663630285,1.6351425765411691,1.078793912910884,0.32058000751659077,0.3130036409424674,0.3383096744826393,2.0,0.5,33,3,3,0,0.43103572846855753,0.9897479109290634,0.08270720386062635,0.06338992274666133,-0.02856647247220523,0.48484848484848486,0.25,1,9,0
1094,2018_2019,2019-04-15,,Watford,Arsenal,A,0,0,0,1,1507.756660458761,1668.552496275551,-160.79583581679003,0.3588802539327964,1.2,-1.0,5,0,0,1.4449861758022942,0.06435353405367857,1.7153343578422489,1.6509808237885706,0.378386595140258,0.37250280022182203,0.3083002849406962,1.4375,0.5,32,1,1,0,1.9375557111542216,0.8726144973327231,1.8080408292437828,0.935426331911059,0.44986230218515705,0.3708295871048134,0.2526238722232907,1.96875,1.0,32,0,0,1,-0.4925695353519275,-0.8082609632790445,-0.07147570704489903,0.0016732131170086317,0.05567641271740553,-0.53125,-0.5,1,1,-1
1095,2018_2019,2019-04-16,,Brighton,Cardiff,A,0,0,0,1,1399.3988198676197,1400.099723136358,-0.7009032687383296,0.5845191551404966,0.0,-1.0,1,0,1,0.8008874925974004,-1.2956809757806098,0.73728898872363,2.0329699645042396,0.2931906306524256,0.28787687222153163,0.411095253973682,1.03125,1.0,32,0,0,3,0.7535841819873598,-1.1727525041714744,0.7093363839402909,1.8820888881117652,0.2596806317057904,0.2895087935069659,0.33858790472784756,0.8484848484848485,0.5,33,0,0,3,0.04730331061004067,-0.12292847160913545,0.0335099989466352,-0.001631921285434268,0.07250734924583446,0.1827651515151515,0.5,0,0,0
1096,2018_2019,2019-04-20,,Bournemouth,Fulham,A,0,0,0,1,1471.9642360611126,1365.9422927855842,106.02194327552843,0.722259873348806,3.0,3.0,1,0,1,1.086471974022487,-0.16069177254701097,1.5909196159141332,1.751611388461144,0.3634135313490983,0.3603712783564982,0.42375534648997665,1.2058823529411764,0.5,34,1,1,0,0.6174031352943835,-1.1691904674598226,0.9600071624851751,2.129197629944998,0.2356746450144057,0.34421605293306673,0.38152825245248684,0.5882352941176471,0.16666666666666666,34,1,1,0,0.46906883872810357,1.0084986949128116,0.12773888633469263,0.016155225423431452,0.04222709403748981,0.6176470588235293,0.33333333333333337,0,0,0
1097,2018_2019,2019-04-20,,Huddersfield,Watford,A,0,0,0,1,1291.6184444458052,1500.579055380105,-208.9606109342999,0.29786481680285815,2.0,0.3333333333333333,3,0,0,0.25153959754365735,-1.9086093364937526,0.5770726101067644,2.4856819466005167,0.18206159090637655,0.300093923529242,0.4196155180795285,0.4117647058823529,0.08333333333333333,34,0,0,6,1.2579334780714846,-0.07342646911730101,1.493285230647942,1.5667116997652433,0.35894230859042286,0.36562907050071275,0.29729367107682575,1.393939393939394,0.75,33,0,0,1,-1.0063938805278272,-1.8351828673764516,-0.1768807176840463,-0.06553514697147073,0.12232184700270277,-0.9821746880570411,-0.6666666666666666,0,0,5
1098,2018_2019,2019-04-20,,Man City,Tottenham,H,2,1,0,0,1840.2063277976463,1690.2380958787062,149.9682319189401,0.7700642980190947,2.0,0.8,5,0,0,2.7301638984047245,1.8904463227224682,2.4387967059214604,0.548350383198991,0.36048618471670346,0.3808153756178211,0.3076704679253337,2.515151515151515,1.0,33,9,9,0,1.7214921043758977,0.8434896332187427,1.8725793257280934,1.0290896925093507,0.37914327091960914,0.33534844915685513,0.2958146016145016,2.0303030303030303,0.9166666666666666,33,2,2,0,1.0086717940288268,1.0469566895037254,-0.01865708620290568,0.04546692646096595,0.011855866310832075,0.48484848484848486,0.08333333333333337,7,7,0
1099,2018_2019,2019-04-20,,Newcastle,Southampton,H,2,1,0,0,1481.833088658849,1473.6918494786657,8.14123918018322,0.5968248259463691,1.6666666666666667,1.0,3,0,0,1.3923044979381813,-0.09962213910441503,1.0580860036302235,1.1577081427346383,0.2723384280909334,0.31276026050054867,0.31456621980906,1.1176470588235294,0.4166666666666667,34,1,1,0,1.5580440491585001,0.05162305514043231,1.510561232822077,1.4589381776816448,0.3229756303080077,0.3574555082188877,0.3534808604577263,1.0909090909090908,0.3333333333333333,33,1,1,0,-0.1657395512203188,-0.15124519424484734,-0.050637202217074295,-0.04469524771833905,-0.03891464064866629,0.02673796791443861,0.08333333333333337,0,0,0
1100,2018_2019,2019-04-20,,West Ham,Leicester,D,1,0,1,0,1463.7820572560502,1496.1056431064694,-32.32358585041925,0.5397455277769181,1.0,0.0,5,0,0,0.9998193123576106,-0.5714432975524282,1.1001942772803226,1.6716375748327508,0.337285980425102,0.3237690428707855,0.29134956104334414,1.2352941176470589,0.5833333333333334,34,0,0,3,1.5714679037189518,0.32132699367637124,1.6124668877261674,1.2911398940497962,0.2966874280675629,0.34157502565705816,0.3620247393133461,1.3823529411764706,0.6666666666666666,34,0,0,1,-0.5716485913613413,-0.8927702912287994,0.04059855235753912,-0.017805982786272656,-0.07067517827000197,-0.1470588235294117,-0.08333333333333326,0,0,2
1101,2018_2019,2019-04-20,,Wolves,Brighton,D,1,0,1,0,1516.0967306898626,1381.8632452134048,134.23348547645787,0.7536357112502433,0.0,-1.0,1,1,0,1.347596040521769,-0.13635453031926154,1.2862010281390848,1.4225555584583458,0.37636008316498276,0.3021120623639633,0.3245375799028601,1.4242424242424243,0.8333333333333334,33,0,0,1,0.697207548867694,-1.38685952142377,0.6418422729614887,2.0287017943852583,0.2796045277447734,0.2749434538477833,0.4233530115883598,1.0,0.25,33,0,0,4,0.6503884916540751,1.2505049911045085,0.09675555542020936,0.027168608516180026,-0.09881543168549972,0.4242424242424243,0.5833333333333334,0,0,-3
1102,2018_2019,2019-04-21,,Arsenal,Crystal Palace,A,0,0,0,1,1675.730101354207,1498.274828657191,177.45527269701597,0.796879233171902,2.0,0.6,5,0,0,2.075088563540822,0.8891044834133717,1.703440370417407,0.8143358870040347,0.4240235949691266,0.36502477406642936,0.24093328672866252,2.0,0.8333333333333334,33,1,1,0,1.3471746248960097,-0.051365400098033524,1.3775728363005242,1.428938236398558,0.39012520514150373,0.2849317615055165,0.31190180287618063,1.1470588235294117,0.3333333333333333,34,0,0,1,0.7279139386448124,0.9404698835114051,0.03389838982762289,0.08009301256091284,-0.07096851614751812,0.8529411764705883,0.5,1,1,-1
1103,2018_2019,2019-04-21,,Cardiff,Liverpool,A,0,0,0,1,1417.635297790573,1800.79389622002,-383.158598429447,0.13467386513730747,0.0,-3.0,1,1,0,1.0470147505711322,-0.7583222977022887,0.8779250110653591,1.6362473087676477,0.28933377303596963,0.2902483393906875,0.3291403220253546,0.9117647058823529,0.16666666666666666,34,1,1,0,2.535172486481439,1.6048541313094937,2.310099893510258,0.7052457622007647,0.3938021468880662,0.38236058613227003,0.2840470751892005,2.5,1.0,34,5,13,0,-1.4881577359103066,-2.3631764290117823,-0.10446837385209656,-0.09211224674158253,0.045093246836154066,-1.5882352941176472,-0.8333333333333334,-4,-12,0
1104,2018_2019,2019-04-21,,Everton,Man United,H,2,1,0,0,1522.2343230506142,1688.2307769529039,-165.99645390228966,0.3520216429853216,0.4,-1.4,5,0,0,1.4587826504354788,0.12002779976813578,1.1722742131058874,1.0522464133377514,0.29978545512992155,0.3446941619377346,0.3144913890586244,1.3529411764705883,0.5,34,0,0,1,2.051767169425429,0.6235297432927153,1.8040959594832993,1.1805662161905845,0.32956425873403256,0.4073463699657883,0.27852361312229534,1.9393939393939394,0.6666666666666666,33,1,1,0,-0.5929845189899503,-0.5035019435245794,-0.029778803604111004,-0.06265220802805371,0.03596777593632905,-0.5864527629233511,-0.16666666666666663,-1,-1,1
1105,2018_2019,2019-04-22,,Chelsea,Burnley,D,1,0,1,0,1642.179218258754,1477.9863819132354,164.19283634551857,0.7842415719669993,2.0,1.4,5,0,0,1.7715857008644027,0.22543069020764575,1.4234742406117267,1.1980435504040807,0.30734254154559376,0.3179131729047944,0.3313560350629848,1.9411764705882353,1.0,34,0,0,1,1.6576016850239177,0.23206957820860394,1.6513272225020277,1.4192576442934235,0.42376273731007225,0.3250971879803119,0.3479377404802576,1.1470588235294117,0.5,34,3,3,0,0.11398401584048501,-0.006638888000958187,-0.11642019576447848,-0.007184015075517469,-0.01658170541727283,0.7941176470588236,0.5,-3,-3,1
1106,2018_2019,2019-04-23,,Tottenham,Brighton,H,2,1,0,0,1685.6393818390882,1386.9359594384096,298.7034224006786,0.8874408373212878,2.3333333333333335,1.0,3,0,0,1.4986458680435848,0.6048508817332297,1.630174929035556,1.0253240473023264,0.35867725643585563,0.3383000041784431,0.2923812780383687,1.9705882352941178,1.0,34,0,0,1,0.7364056742533951,-1.2073230329484725,0.5587523088646146,1.7660753418130868,0.2796045277447734,0.26586741558062316,0.38994477090018237,1.0,0.25,34,0,1,5,0.7622401937901897,1.8121739146817022,0.07907272869108223,0.07243258859781992,-0.09756349286181365,0.9705882352941178,0.75,0,-1,-4
1107,2018_2019,2019-04-23,,Watford,Southampton,D,1,0,1,0,1506.5363517161622,1461.5965942570567,44.93975745910552,0.6465896022398909,1.2,0.2,5,0,0,1.4834430618014858,0.06552801578229486,1.5588791877489183,1.4933511719666237,0.3564013398053753,0.37799379519646037,0.298734530007222,1.4411764705882353,0.75,34,1,1,0,1.3563560765489466,-0.21395845699574825,1.4444693530728905,1.658427810068639,0.3234902961991611,0.343998564839125,0.3667704150865054,1.0588235294117647,0.5,34,0,0,1,0.12708698525253914,0.2794864727780431,0.03291104360621422,0.03399523035733537,-0.06803588507928338,0.38235294117647056,0.25,1,1,-1
1108,2018_2019,2019-04-24,,Man United,Man City,A,0,0,0,1,1663.9315885648534,1844.8050418372643,-180.87345327241087,0.3327432952271031,0.8,-0.6,5,0,0,1.7861670017717868,0.025016279743127902,1.570556698088349,1.5455404183452213,0.3254045704181948,0.3980447495809454,0.30540070800157854,1.8823529411764706,0.5,34,0,0,1,2.765094038086597,1.7751785203490213,2.252545238402725,0.47736671805370257,0.3560886950635409,0.3744360210292338,0.2703298674419543,2.5294117647058822,1.0,34,10,10,0,-0.9789270363148102,-1.7501622406058934,-0.03068412464534609,0.02360872855171159,0.03507084055962423,-0.6470588235294117,-0.5,-10,-10,1
1109,2018_2019,2019-04-24,,Wolves,Arsenal,H,2,1,0,0,1511.0240164648578,1659.792516690769,-148.7685002259111,0.37496087434707553,1.0,0.0,1,1,0,1.3021924678661938,-0.11854367489359474,1.1181953116668015,1.2367389865603957,0.3373958763646712,0.2921521843691157,0.3245375799028601,1.411764705882353,0.25,34,0,1,2,1.806469453836021,0.6445609138570139,1.7418298565687504,1.097268942711736,0.4222134167188868,0.3684658477913538,0.26039603285368823,1.9411764705882353,0.75,34,0,0,1,-0.5042769859698273,-0.7631045887506086,-0.08481754035421557,-0.07631366342223805,0.06414154704917185,-0.5294117647058822,-0.5,0,1,1
1110,2018_2019,2019-04-26,,Liverpool,Huddersfield,H,2,1,0,0,1804.8341121741394,1285.661148109748,519.1729640643914,0.9655765572264775,3.0,2.3333333333333335,3,0,0,2.595344158759837,1.6560055520440986,2.2699576286416785,0.6139520765975801,0.3896298903149569,0.3801740650386278,0.2681521355184756,2.5142857142857142,1.0,35,6,14,0,0.218976627081168,-1.790985633207621,0.6318225271749146,2.4228081603825355,0.19183001412435638,0.29438321811794016,0.41283689236419324,0.4,0.5,35,0,0,7,2.376367531678669,3.4469911852517194,0.1977998761906005,0.08579084692068761,-0.14468475684571763,2.1142857142857143,0.5,6,14,-7
1111,2018_2019,2019-04-27,,Brighton,Newcastle,D,1,0,1,0,1384.6847761848353,1493.928343880458,-109.24356769562269,0.4296035687366173,2.3333333333333335,0.6666666666666666,3,0,0,0.6410745357237607,-1.1804841023625112,0.486419224503023,1.6669033268655342,0.272355870632067,0.26182729362796664,0.37513252978358624,0.9714285714285714,0.25,35,0,0,6,1.6004281558335545,0.17218370922202766,1.3094757995986643,1.1372920903766361,0.29549442838060264,0.319855749760001,0.3155786335086554,1.1714285714285715,0.4583333333333333,35,2,2,0,-0.9593536201097937,-1.352667811584539,-0.023138557748535626,-0.058028456132034334,0.05955389627493085,-0.20000000000000007,-0.20833333333333331,-2,-2,6
1112,2018_2019,2019-04-27,,Crystal Palace,Everton,D,1,0,1,0,1514.212413320629,1546.5335114386646,-32.32109811803571,0.5397490852873267,0.4,-1.0,5,0,0,1.5611319830811048,0.08473328696262328,1.5875951623257623,1.502861875363139,0.3949555944556796,0.29798784986650634,0.3185161467002592,1.2,0.5833333333333334,35,1,1,0,1.65829240958418,0.6222881197617044,1.5383217993475182,0.9160336795858134,0.32418091102641305,0.36021847715284977,0.3086274932019206,1.4,0.75,35,1,1,0,-0.09716042650307521,-0.5375548327990811,0.07077468342926657,-0.06223062728634343,0.009888653498338562,-0.19999999999999996,-0.16666666666666663,0,0,0
1113,2018_2019,2019-04-27,,Fulham,Cardiff,H,2,1,0,0,1380.3874902525604,1413.5950818364538,-33.20759158389342,0.538481126986821,0.0,-2.0,1,1,1,0.9282575071026988,-0.8861789559097464,0.9652249769491588,1.8514039328589054,0.23242659475174499,0.33895934894923263,0.3566301585612615,0.6571428571428571,0.08333333333333333,35,2,2,0,0.9104120724663566,-0.9203224026524132,0.7633832554489512,1.6837056581013643,0.2750164566282279,0.2900205958677415,0.329485534058193,0.8857142857142857,0.16666666666666666,35,0,0,1,0.01784543463634225,0.03414344674266678,-0.04258986187648289,0.04893875308149115,0.027144624503068537,-0.22857142857142854,-0.08333333333333333,2,2,-1
1114,2018_2019,2019-04-27,,Southampton,Bournemouth,D,1,0,1,0,1464.5283863018547,1457.5190385941364,7.009347707718234,0.5952560038971031,1.8,0.6,5,0,0,1.3102259735991288,-0.18626164951099544,1.3869330337434933,1.573194683254489,0.31861791576377363,0.35126471397727604,0.35966336500637286,1.0571428571428572,0.3333333333333333,35,0,1,2,0.9458287597994655,-0.269339772362211,1.384975925048171,1.654315697410382,0.3332929368776282,0.35796471334441465,0.4064018168394151,1.1714285714285715,0.4583333333333333,35,0,0,1,0.3643972137996634,0.08307812285121557,-0.014675021113854547,-0.006699999367138609,-0.04673845183304226,-0.11428571428571432,-0.125,0,1,1
1115,2018_2019,2019-04-27,,Tottenham,West Ham,A,0,0,0,1,1687.8905650926624,1462.9871467005119,224.90341839215057,0.8375398236849181,2.0,0.4,5,0,0,1.69299535505667,0.6560027231237386,1.548599122515497,0.8925963993917583,0.3479760126489351,0.31768628646436897,0.286625959686155,2.0,1.0,35,1,1,0,0.9998427022759919,-0.49747026922255744,1.2166736454052338,1.7141439146277915,0.35617104365395985,0.3203317427951414,0.2980772268297972,1.2285714285714286,0.6666666666666666,35,0,1,4,0.6931526527806782,1.153472992346296,-0.008195031005024778,-0.0026454563307724555,-0.011451267143642196,0.7714285714285714,0.33333333333333337,1,0,-4
1116,2018_2019,2019-04-27,,Watford,Wolves,A,0,0,0,1,1503.6045596713643,1529.7751902344455,-26.170630563081204,0.548531103765822,3.0,2.0,1,0,1,1.4208616167837678,0.05704544929035139,1.4865325766933695,1.429487127403018,0.3493573477145496,0.36782782989367924,0.2961006870061701,1.4285714285714286,0.8333333333333334,35,0,2,1,1.5237032495141372,0.15786001427557436,1.3637119674314078,1.205851953155833,0.3787557243452714,0.29085906716767407,0.33814373886107574,1.457142857142857,0.9166666666666666,35,1,2,0,-0.10284163273036939,-0.10081456498522298,-0.029398376630721756,0.07696876272600517,-0.042043051854905644,-0.02857142857142847,-0.08333333333333326,-1,0,1
1117,2018_2019,2019-04-28,,Burnley,Man City,A,0,0,0,1,1483.6712133525755,1854.7873406940773,-371.11612734150185,0.1429589375605852,0.2,-2.0,5,0,0,1.57247549965365,0.20202829579816284,1.6964627265112349,1.4944344307130717,0.43844700668716835,0.3321204720851581,0.33204200674539563,1.1428571428571428,0.16666666666666666,35,0,4,1,2.7955024888461084,1.8042815402892622,2.219853392763876,0.4155718524746131,0.35831162040395953,0.38219258556974867,0.2618158520320795,2.5428571428571427,1.0,35,11,11,0,-1.2230269891924583,-1.6022532444910995,0.08013538628320882,-0.050072113484590564,0.07022615471331611,-1.4,-0.8333333333333334,-11,-7,1
1118,2018_2019,2019-04-28,,Leicester,Arsenal,H,2,1,0,0,1496.9005536620077,1641.0413429211812,-144.14078925917352,0.3812246809445219,0.8,-0.4,5,0,0,1.497491690134024,0.2797313867138211,1.662632841226331,1.3829014545125098,0.3036779629153312,0.3474174940753117,0.3783975470719321,1.3714285714285714,0.3333333333333333,35,0,1,2,1.572622952078079,0.3022239221752353,1.6458003795743694,1.3435764573991336,0.4313972771602144,0.35141213042967007,0.29403128325719047,1.8857142857142857,0.6666666666666666,35,0,0,2,-0.07513126194405495,-0.02249253546141422,-0.1277193142448832,-0.003994636354358372,0.08436626381474166,-0.5142857142857142,-0.3333333333333333,0,1,0
1119,2018_2019,2019-04-28,,Man United,Chelsea,D,1,0,1,0,1653.9492897080404,1636.4943868194139,17.45490288862652,0.6096559523771481,1.4,-0.4,5,0,0,1.5549486415427525,-0.2371209913938119,1.3672489760116915,1.6043699674055036,0.3210613515719357,0.37894373067230724,0.3125125737809496,1.8285714285714285,0.5,35,0,0,2,1.6717043457878231,0.19624880828764205,1.4981051908998717,1.3018563826122294,0.2973658846949797,0.32644073950886554,0.3505530588363654,1.9142857142857144,0.8333333333333334,35,0,1,2,-0.11675570424507065,-0.43336979968145395,0.023695466876956006,0.052502991163441703,-0.038040485055415796,-0.08571428571428585,-0.33333333333333337,0,-1,0
