2021-09-14	Young-Boys	Manchester-United
2021-09-14	Chelsea	Zenit
2021-09-15	Manchester-City	RB-Leipzig
2021-09-15	Liverpool	Milan
2021-09-28	Porto	Liverpool
2021-09-28	Paris-Saint-Germain	Manchester-City
2021-09-29	Manchester-United	Villarreal
2021-09-29	Juventus	Chelsea
2021-10-19	Club-Brugge	Manchester-City
2021-10-19	Atletico-Madrid	Liverpool
2021-10-20	Manchester-United	Atalanta
2021-10-20	Chelsea	Malmo
2021-11-02	Malmo	Chelsea
2021-11-02	Atalanta	Manchester-United
2021-11-03	Manchester-City	Club-Brugge
2021-11-03	Liverpool	Atletico-Madrid
2021-11-23	Villarreal	Manchester-United
2021-11-23	Chelsea	Juventus
2021-11-24	Manchester-City	Paris-Saint-Germain
2021-11-24	Liverpool	Porto
2021-12-07	RB-Leipzig	Manchester-City
2021-12-07	Milan	Liverpool
2021-12-08	Manchester-United	Young-Boys
2021-12-08	Zenit	Chelsea
2022-02-15	Sporting-CP	Manchester-City
2022-02-16	Internazionale	Liverpool
2022-02-22	Chelsea	Lille
2022-02-23	Atletico-Madrid	Manchester-United
2022-03-08	Liverpool	Internazionale
2022-03-09	Manchester-City	Sporting-CP
2022-03-15	Manchester-United	Atletico-Madrid
2022-03-16	Lille	Chelsea
2022-04-05	Benfica	Liverpool
2022-04-05	Manchester-City	Atletico-Madrid
2022-04-06	Chelsea	Real-Madrid
2022-04-12	Real-Madrid	Chelsea
2022-04-13	Liverpool	Benfica
2022-04-13	Atletico-Madrid	Manchester-City
2022-04-26	Manchester-City	Real-Madrid
2022-04-27	Liverpool	Villarreal
2022-05-03	Villarreal	Liverpool
2022-05-04	Real-Madrid	Manchester-City
2022-05-28	Liverpool	Real-Madrid
