2017-09-12	Chelsea	Qarabag
2017-09-12	Manchester-United	Basel
2017-09-13	Liverpool	Sevilla
2017-09-13	Tottenham-Hotspur	Dortmund
2017-09-13	Feyenoord	Manchester-City
2017-09-26	Manchester-City	Shakhtar-Donetsk
2017-09-26	Spartak-Moscow	Liverpool
2017-09-26	APOEL-FC	Tottenham-Hotspur
2017-09-27	Atletico-Madrid	Chelsea
2017-09-28	CSKA-Moscow	Manchester-United
2017-10-17	Manchester-City	Napoli
2017-10-17	Real-Madrid	Tottenham-Hotspur
2017-10-17	NK-Maribor	Liverpool
2017-10-18	Benfica	Manchester-United
2017-10-18	Chelsea	Roma
2017-10-31	Manchester-United	Benfica
2017-10-31	Roma	Chelsea
2017-11-01	Tottenham-Hotspur	Real-Madrid
2017-11-01	Liverpool	NK-Maribor
2017-11-01	Napoli	Manchester-City
2017-11-21	Manchester-City	Feyenoord
2017-11-21	Sevilla	Liverpool
2017-11-21	Dortmund	Tottenham-Hotspur
2017-11-22	Basel	Manchester-United
2017-11-22	Qarabag	Chelsea
2017-12-05	Chelsea	Atletico-Madrid
2017-12-05	Manchester-United	CSKA-Moscow
2017-12-06	Tottenham-Hotspur	APOEL-FC
2017-12-06	Liverpool	Spartak-Moscow
2017-12-06	Shakhtar-Donetsk	Manchester-City
2018-02-13	Basel	Manchester-City
2018-02-13	Juventus	Tottenham-Hotspur
2018-02-14	Porto	Liverpool
2018-02-20	Chelsea	Barcelona
2018-02-21	Sevilla	Manchester-United
2018-03-06	Liverpool	Porto
2018-03-07	Tottenham-Hotspur	Juventus
2018-03-07	Manchester-City	Basel
2018-03-13	Manchester-United	Sevilla
2018-03-14	Barcelona	Chelsea
2018-04-04	Liverpool	Manchester-City
2018-04-10	Manchester-City	Liverpool
2018-04-24	Liverpool	Roma
2018-05-02	Roma	Liverpool
2018-05-26	Real-Madrid	Liverpool
