2016-11-05	Exeter-City	Luton-Town
2016-11-06	Sheffield-United	Leyton-Orient
2016-12-03	Luton-Town	Solihull-Moors
2016-12-04	Bolton-Wanderers	Sheffield-United
2017-01-06	West-Ham-United	Manchester-City
2017-01-07	Manchester-United	Reading
2017-01-07	Brighton-and-Hove-Albion	Milton-Keynes-Dons
2017-01-07	West-Bromwich-Albion	Derby-County
2017-01-07	Millwall	Bournemouth
2017-01-07	Huddersfield-Town	Port-Vale
2017-01-07	Norwich-City	Southampton
2017-01-07	Wigan-Athletic	Nottingham-Forest
2017-01-07	Bolton-Wanderers	Crystal-Palace
2017-01-07	Stoke-City	Wolverhampton-Wanderers
2017-01-07	Sunderland	Burnley
2017-01-07	Watford	Burton-Albion
2017-01-07	Birmingham-City	Newcastle-United
2017-01-07	Everton	Leicester-City
2017-01-07	Ipswich-Town	Lincoln-City
2017-01-07	Brentford	Eastleigh
2017-01-07	Accrington-Stanley	Luton-Town
2017-01-07	Hull-City	Swansea-City
2017-01-07	Preston-North-End	Arsenal
2017-01-08	Cardiff-City	Fulham
2017-01-08	Liverpool	Plymouth-Argyle
2017-01-08	Middlesbrough	Sheffield-Wednesday
2017-01-08	Chelsea	Peterborough-United
2017-01-08	Tottenham-Hotspur	Aston-Villa
2017-01-09	Cambridge-United	Leeds-United
2017-01-17	Burnley	Sunderland
2017-01-17	Crystal-Palace	Bolton-Wanderers
2017-01-17	Lincoln-City	Ipswich-Town
2017-01-18	Newcastle-United	Birmingham-City
2017-01-18	Plymouth-Argyle	Liverpool
2017-01-18	Southampton	Norwich-City
2017-01-27	Derby-County	Leicester-City
2017-01-28	Liverpool	Wolverhampton-Wanderers
2017-01-28	Crystal-Palace	Manchester-City
2017-01-28	Oxford-United	Newcastle-United
2017-01-28	Rochdale	Huddersfield-Town
2017-01-28	Lincoln-City	Brighton-and-Hove-Albion
2017-01-28	Tottenham-Hotspur	Wycombe-Wanderers
2017-01-28	Burnley	Bristol-City
2017-01-28	Middlesbrough	Accrington-Stanley
2017-01-28	Chelsea	Brentford
2017-01-28	Southampton	Arsenal
2017-01-29	Millwall	Watford
2017-01-29	Fulham	Hull-City
2017-01-29	Sutton-United	Leeds-United
2017-01-29	Manchester-United	Wigan-Athletic
2017-02-08	Leicester-City	Derby-County
2017-02-18	Burnley	Lincoln-City
2017-02-18	Millwall	Leicester-City
2017-02-18	Middlesbrough	Oxford-United
2017-02-18	Huddersfield-Town	Manchester-City
2017-02-18	Wolverhampton-Wanderers	Chelsea
2017-02-19	Fulham	Tottenham-Hotspur
2017-02-19	Blackburn-Rovers	Manchester-United
2017-02-20	Sutton-United	Arsenal
2017-03-01	Manchester-City	Huddersfield-Town
2017-03-11	Middlesbrough	Manchester-City
2017-03-11	Arsenal	Lincoln-City
2017-03-12	Tottenham-Hotspur	Millwall
2017-03-13	Chelsea	Manchester-United
2017-04-22	Chelsea	Tottenham-Hotspur
2017-04-23	Arsenal	Manchester-City
2017-05-27	Arsenal	Chelsea
