2024-09-17	Young-Boys	Aston-Villa
2024-09-17	Milan	Liverpool
2024-09-18	Manchester-City	Internazionale
2024-09-19	Atalanta	Arsenal
2024-10-01	Arsenal	Paris-Saint-Germain
2024-10-01	Slovan-Bratislava	Manchester-City
2024-10-02	Aston-Villa	Bayern-Munich
2024-10-02	Liverpool	Bologna
2024-10-22	Arsenal	Shakhtar-Donetsk
2024-10-22	Aston-Villa	Bologna
2024-10-23	Manchester-City	Sparta-Prague
2024-10-23	RB-Leipzig	Liverpool
2024-11-05	Sporting-CP	Manchester-City
2024-11-05	Liverpool	Leverkusen
2024-11-06	Club-Brugge	Aston-Villa
2024-11-06	Internazionale	Arsenal
2024-11-26	Sporting-CP	Arsenal
2024-11-26	Manchester-City	Feyenoord
2024-11-27	Aston-Villa	Juventus
2024-11-27	Liverpool	Real-Madrid
2024-12-10	Girona	Liverpool
2024-12-10	RB-Leipzig	Aston-Villa
2024-12-11	Arsenal	Monaco
2024-12-11	Juventus	Manchester-City
2025-01-21	Monaco	Aston-Villa
2025-01-21	Liverpool	Lille
2025-01-22	Arsenal	Dinamo-Zagreb
2025-01-22	Paris-Saint-Germain	Manchester-City
2025-01-29	Aston-Villa	Celtic
2025-01-29	Manchester-City	Club-Brugge
2025-01-29	PSV-Eindhoven	Liverpool
2025-01-29	Girona	Arsenal
2025-02-11	Manchester-City	Real-Madrid
2025-02-19	Real-Madrid	Manchester-City
2025-03-04	Club-Brugge	Aston-Villa
2025-03-04	PSV-Eindhoven	Arsenal
2025-03-05	Paris-Saint-Germain	Liverpool
2025-03-11	Liverpool	Paris-Saint-Germain
2025-03-12	Aston-Villa	Club-Brugge
2025-03-12	Arsenal	PSV-Eindhoven
2025-04-08	Arsenal	Real-Madrid
2025-04-09	Paris-Saint-Germain	Aston-Villa
2025-04-15	Aston-Villa	Paris-Saint-Germain
2025-04-16	Real-Madrid	Arsenal
2025-04-29	Arsenal	Paris-Saint-Germain
2025-05-07	Paris-Saint-Germain	Arsenal
