2020-10-20	Chelsea	Sevilla
2020-10-20	Paris-Saint-Germain	Manchester-United
2020-10-21	Manchester-City	Porto
2020-10-21	Ajax	Liverpool
2020-10-27	Liverpool	Midtjylland
2020-10-27	Marseille	Manchester-City
2020-10-28	Manchester-United	RB-Leipzig
2020-10-28	Krasnodar	Chelsea
2020-11-03	Manchester-City	Olympiacos
2020-11-03	Atalanta	Liverpool
2020-11-04	Chelsea	Rennes
2020-11-04	Istanbul-Basaksehir	Manchester-United
2020-11-24	Rennes	Chelsea
2020-11-24	Manchester-United	Istanbul-Basaksehir
2020-11-25	Olympiacos	Manchester-City
2020-11-25	Liverpool	Atalanta
2020-12-01	Liverpool	Ajax
2020-12-01	Porto	Manchester-City
2020-12-02	Manchester-United	Paris-Saint-Germain
2020-12-02	Sevilla	Chelsea
2020-12-08	Chelsea	Krasnodar
2020-12-08	RB-Leipzig	Manchester-United
2020-12-09	Midtjylland	Liverpool
2020-12-09	Manchester-City	Marseille
2021-02-16	RB-Leipzig	Liverpool
2021-02-23	Atletico-Madrid	Chelsea
2021-02-24	Monchengladbach	Manchester-City
2021-03-10	Liverpool	RB-Leipzig
2021-03-16	Manchester-City	Monchengladbach
2021-03-17	Chelsea	Atletico-Madrid
2021-04-06	Manchester-City	Dortmund
2021-04-06	Real-Madrid	Liverpool
2021-04-07	Porto	Chelsea
2021-04-13	Chelsea	Porto
2021-04-14	Liverpool	Real-Madrid
2021-04-14	Dortmund	Manchester-City
2021-04-27	Real-Madrid	Chelsea
2021-04-28	Paris-Saint-Germain	Manchester-City
2021-05-04	Manchester-City	Paris-Saint-Germain
2021-05-05	Chelsea	Real-Madrid
2021-05-29	Manchester-City	Chelsea
