2021-11-06	Ipswich-Town	Oldham-Athletic
2021-11-06	Sunderland	Mansfield-Town
2021-11-16	Oldham-Athletic	Ipswich-Town
2021-12-04	Ipswich-Town	Barrow
2021-12-15	Barrow	Ipswich-Town
2022-01-07	Swindon-Town	Manchester-City
2022-01-08	Mansfield-Town	Middlesbrough
2022-01-08	Burnley	Huddersfield-Town
2022-01-08	Bristol-City	Fulham
2022-01-08	Millwall	Crystal-Palace
2022-01-08	West-Bromwich-Albion	Brighton-and-Hove-Albion
2022-01-08	Port-Vale	Brentford
2022-01-08	Newcastle-United	Cambridge-United
2022-01-08	Leicester-City	Watford
2022-01-08	Hull-City	Everton
2022-01-08	Swansea-City	Southampton
2022-01-08	Chelsea	Chesterfield
2022-01-08	Yeovil-Town	Bournemouth
2022-01-09	Luton-Town	Harrogate-Town
2022-01-09	Tottenham-Hotspur	Morecambe
2022-01-09	Liverpool	Shrewsbury-Town
2022-01-09	Wolverhampton-Wanderers	Sheffield-United
2022-01-09	Cardiff-City	Preston-North-End
2022-01-09	West-Ham-United	Leeds-United
2022-01-09	Charlton-Athletic	Norwich-City
2022-01-09	Stoke-City	Leyton-Orient
2022-01-09	Nottingham-Forest	Arsenal
2022-01-10	Manchester-United	Aston-Villa
2022-02-04	Manchester-United	Middlesbrough
2022-02-05	Chelsea	Plymouth-Argyle
2022-02-05	Kidderminster	West-Ham-United
2022-02-05	Everton	Brentford
2022-02-05	Huddersfield-Town	Barnsley
2022-02-05	Manchester-City	Fulham
2022-02-05	Crystal-Palace	Hartlepool-United
2022-02-05	Wolverhampton-Wanderers	Norwich-City
2022-02-05	Southampton	Coventry-City
2022-02-05	Stoke-City	Wigan-Athletic
2022-02-05	Cambridge-United	Luton-Town
2022-02-05	Tottenham-Hotspur	Brighton-and-Hove-Albion
2022-02-06	Liverpool	Cardiff-City
2022-02-06	Nottingham-Forest	Leicester-City
2022-02-06	Bournemouth	Boreham-Wood
2022-03-01	Peterborough-United	Manchester-City
2022-03-01	Crystal-Palace	Stoke-City
2022-03-01	Middlesbrough	Tottenham-Hotspur
2022-03-02	Luton-Town	Chelsea
2022-03-02	Southampton	West-Ham-United
2022-03-02	Liverpool	Norwich-City
2022-03-03	Everton	Boreham-Wood
2022-03-07	Nottingham-Forest	Huddersfield-Town
2022-03-19	Middlesbrough	Chelsea
2022-03-20	Crystal-Palace	Everton
2022-03-20	Southampton	Manchester-City
2022-03-20	Nottingham-Forest	Liverpool
2022-04-16	Manchester-City	Liverpool
2022-04-17	Chelsea	Crystal-Palace
2022-05-14	Chelsea	Liverpool
