2025-09-24	Real-Betis	Nottingham-Forest
2025-09-25	Aston-Villa	Bologna
2025-10-02	Nottingham-Forest	Midtjylland
2025-10-02	Feyenoord	Aston-Villa
2025-10-23	Go-Ahead-Eagles	Aston-Villa
2025-10-23	Nottingham-Forest	Porto
2025-11-06	Sturm-Graz	Nottingham-Forest
2025-11-06	Aston-Villa	Maccabi-Tel-Aviv-FC
2025-11-27	Aston-Villa	Young-Boys
2025-11-27	Nottingham-Forest	Malmo
2025-12-11	Utrecht	Nottingham-Forest
2025-12-11	Basel	Aston-Villa
2026-01-22	Braga	Nottingham-Forest
2026-01-22	Fenerbahce	Aston-Villa
2026-01-29	Aston-Villa	Red-Bull-Salzburg
2026-01-29	Nottingham-Forest	Ferencvaros
2026-02-19	Fenerbahce	Nottingham-Forest
2026-02-26	Nottingham-Forest	Fenerbahce
2026-03-12	Lille	Aston-Villa
2026-03-12	Nottingham-Forest	Midtjylland
2026-03-19	Midtjylland	Nottingham-Forest
2026-03-19	Aston-Villa	Lille
2026-04-09	Porto	Nottingham-Forest
2026-04-09	Bologna	Aston-Villa
2026-04-16	Aston-Villa	Bologna
2026-04-16	Nottingham-Forest	Porto
2026-04-30	Nottingham-Forest	Aston-Villa
2026-05-07	Aston-Villa	Nottingham-Forest
2026-05-20	Freiburg	Aston-Villa
