2025-10-31	Luton-Town	Forest-Green-Rovers
2025-11-01	Bolton-Wanderers	Huddersfield-Town
2025-11-01	Peterborough-United	Cardiff-City
2025-12-06	Fleetwood-Town	Luton-Town
2026-01-09	Wrexham	Nottingham-Forest
2026-01-10	Everton	Sunderland
2026-01-10	Macclesfield-FC	Crystal-Palace
2026-01-10	Cheltenham-Town	Leicester-City
2026-01-10	Wolverhampton-Wanderers	Shrewsbury-Town
2026-01-10	Stoke-City	Coventry-City
2026-01-10	Fulham	Middlesbrough
2026-01-10	Burnley	Millwall
2026-01-10	Manchester-City	Exeter-City
2026-01-10	Sheffield-Wednesday	Brentford
2026-01-10	Newcastle-United	Bournemouth
2026-01-10	Ipswich-Town	Blackpool
2026-01-10	Doncaster-Rovers	Southampton
2026-01-10	Tottenham-Hotspur	Aston-Villa
2026-01-10	Bristol-City	Watford
2026-01-10	Charlton-Athletic	Chelsea
2026-01-11	Derby-County	Leeds-United
2026-01-11	Portsmouth	Arsenal
2026-01-11	West-Ham-United	Queens-Park-Rangers
2026-01-11	Norwich-City	Walsall
2026-01-11	Swansea-City	West-Bromwich-Albion
2026-01-11	Hull-City	Blackburn-Rovers
2026-01-11	Sheffield-United	Mansfield-Town
2026-01-11	Manchester-United	Brighton-and-Hove-Albion
2026-01-12	Liverpool	Barnsley
2026-02-13	Wrexham	Ipswich-Town
2026-02-13	Hull-City	Chelsea
2026-02-14	Burton-Albion	West-Ham-United
2026-02-14	Burnley	Mansfield-Town
2026-02-14	Southampton	Leicester-City
2026-02-14	Norwich-City	West-Bromwich-Albion
2026-02-14	Manchester-City	Salford-City-FC
2026-02-14	Aston-Villa	Newcastle-United
2026-02-14	Liverpool	Brighton-and-Hove-Albion
2026-02-15	Birmingham-City	Leeds-United
2026-02-15	Grimsby-Town	Wolverhampton-Wanderers
2026-02-15	Stoke-City	Fulham
2026-02-15	Oxford-United	Sunderland
2026-02-15	Arsenal	Wigan-Athletic
2026-02-16	Macclesfield-FC	Brentford
2026-03-06	Wolverhampton-Wanderers	Liverpool
2026-03-07	Mansfield-Town	Arsenal
2026-03-07	Wrexham	Chelsea
2026-03-07	Newcastle-United	Manchester-City
2026-03-08	Fulham	Southampton
2026-03-08	Port-Vale	Sunderland
2026-03-08	Leeds-United	Norwich-City
2026-03-09	West-Ham-United	Brentford
2026-04-04	Manchester-City	Liverpool
2026-04-04	Chelsea	Port-Vale
2026-04-04	Southampton	Arsenal
2026-04-05	West-Ham-United	Leeds-United
2026-04-25	Manchester-City	Southampton
2026-04-26	Chelsea	Leeds-United
2026-05-16	Chelsea	Manchester-City
