2016-08-09	Wolverhampton-Wanderers	Crawley-Town
2016-08-09	Ipswich-Town	Stevenage
2016-08-09	Brighton-and-Hove-Albion	Colchester-United
2016-08-09	Leyton-Orient	Fulham
2016-08-09	Exeter-City	Brentford
2016-08-09	Shrewsbury-Town	Huddersfield-Town
2016-08-09	Sheffield-United	Crewe-Alexandra
2016-08-09	Doncaster-Rovers	Nottingham-Forest
2016-08-10	Fleetwood-Town	Leeds-United
2016-08-10	Luton-Town	Aston-Villa
2016-08-11	Bristol-Rovers	Cardiff-City
2016-08-23	Crystal-Palace	Blackpool
2016-08-23	Luton-Town	Leeds-United
2016-08-23	Burton-Albion	Liverpool
2016-08-23	Everton	Yeovil-Town
2016-08-23	Northampton-Town	West-Bromwich-Albion
2016-08-23	Exeter-City	Hull-City
2016-08-23	Oxford-United	Brighton-and-Hove-Albion
2016-08-23	Stevenage	Stoke-City
2016-08-23	Norwich-City	Coventry-City
2016-08-23	Watford	Gillingham
2016-08-23	Newcastle-United	Cheltenham-Town
2016-08-23	Peterborough-United	Swansea-City
2016-08-23	Wolverhampton-Wanderers	Cambridge-United
2016-08-23	Millwall	Nottingham-Forest
2016-08-23	Chelsea	Bristol-Rovers
2016-08-24	Accrington-Stanley	Burnley
2016-08-24	Morecambe	Bournemouth
2016-08-24	Fulham	Middlesbrough
2016-08-24	Sunderland	Shrewsbury-Town
2016-09-20	Bournemouth	Preston-North-End
2016-09-20	Everton	Norwich-City
2016-09-20	Derby-County	Liverpool
2016-09-20	Leicester-City	Chelsea
2016-09-20	Newcastle-United	Wolverhampton-Wanderers
2016-09-20	Leeds-United	Blackburn-Rovers
2016-09-20	Nottingham-Forest	Arsenal
2016-09-20	Brighton-and-Hove-Albion	Reading
2016-09-21	Northampton-Town	Manchester-United
2016-09-21	Swansea-City	Manchester-City
2016-09-21	Fulham	Bristol-City
2016-09-21	Southampton	Crystal-Palace
2016-09-21	West-Ham-United	Accrington-Stanley
2016-09-21	Queens-Park-Rangers	Sunderland
2016-09-21	Tottenham-Hotspur	Gillingham
2016-09-21	Stoke-City	Hull-City
2016-10-25	Newcastle-United	Preston-North-End
2016-10-25	Arsenal	Reading
2016-10-25	Liverpool	Tottenham-Hotspur
2016-10-25	Leeds-United	Norwich-City
2016-10-25	Bristol-City	Hull-City
2016-10-26	Southampton	Sunderland
2016-10-26	West-Ham-United	Chelsea
2016-10-26	Manchester-United	Manchester-City
2016-11-29	Liverpool	Leeds-United
2016-11-29	Hull-City	Newcastle-United
2016-11-30	Arsenal	Southampton
2016-11-30	Manchester-United	West-Ham-United
2017-01-10	Manchester-United	Hull-City
2017-01-11	Southampton	Liverpool
2017-01-25	Liverpool	Southampton
2017-01-26	Hull-City	Manchester-United
2017-02-26	Manchester-United	Southampton
