2024-09-25	Manchester-United	Twente
2024-09-26	Tottenham-Hotspur	Qarabag
2024-10-03	Ferencvaros	Tottenham-Hotspur
2024-10-03	Porto	Manchester-United
2024-10-24	Tottenham-Hotspur	AZ-Alkmaar
2024-10-24	Fenerbahce	Manchester-United
2024-11-07	Manchester-United	PAOK
2024-11-07	Galatasaray	Tottenham-Hotspur
2024-11-28	Tottenham-Hotspur	Roma
2024-11-28	Manchester-United	BodoGlimt
2024-12-12	Viktoria-Plzen	Manchester-United
2024-12-12	Rangers	Tottenham-Hotspur
2025-01-23	Hoffenheim	Tottenham-Hotspur
2025-01-23	Manchester-United	Rangers
2025-01-30	Tottenham-Hotspur	Elfsborg
2025-01-30	FCSB	Manchester-United
2025-03-06	AZ-Alkmaar	Tottenham-Hotspur
2025-03-06	Real-Sociedad	Manchester-United
2025-03-13	Tottenham-Hotspur	AZ-Alkmaar
2025-03-13	Manchester-United	Real-Sociedad
2025-04-10	Tottenham-Hotspur	Eintracht-Frankfurt
2025-04-10	Lyon	Manchester-United
2025-04-17	Manchester-United	Lyon
2025-04-17	Eintracht-Frankfurt	Tottenham-Hotspur
2025-05-01	Tottenham-Hotspur	BodoGlimt
2025-05-01	Athletic-Club	Manchester-United
2025-05-08	Manchester-United	Athletic-Club
2025-05-08	BodoGlimt	Tottenham-Hotspur
2025-05-21	Tottenham-Hotspur	Manchester-United
