2020-10-22	Rapid-Wien	Arsenal
2020-10-22	Leicester-City	Zorya-Luhansk
2020-10-22	Tottenham-Hotspur	LASK
2020-10-29	Antwerp	Tottenham-Hotspur
2020-10-29	AEK-Athens	Leicester-City
2020-10-29	Arsenal	Dundalk-FC
2020-11-05	Ludogorets-Razgrad	Tottenham-Hotspur
2020-11-05	Arsenal	Molde
2020-11-05	Leicester-City	Braga
2020-11-26	Braga	Leicester-City
2020-11-26	Molde	Arsenal
2020-11-26	Tottenham-Hotspur	Ludogorets-Razgrad
2020-12-03	LASK	Tottenham-Hotspur
2020-12-03	Zorya-Luhansk	Leicester-City
2020-12-03	Arsenal	Rapid-Wien
2020-12-10	Dundalk-FC	Arsenal
2020-12-10	Leicester-City	AEK-Athens
2020-12-10	Tottenham-Hotspur	Antwerp
2021-02-18	RZ-Pellets-WAC	Tottenham-Hotspur
2021-02-18	Slavia-Prague	Leicester-City
2021-02-18	Real-Sociedad	Manchester-United
2021-02-18	Benfica	Arsenal
2021-02-24	Tottenham-Hotspur	RZ-Pellets-WAC
2021-02-25	Arsenal	Benfica
2021-02-25	Manchester-United	Real-Sociedad
2021-02-25	Leicester-City	Slavia-Prague
2021-03-11	Manchester-United	Milan
2021-03-11	Tottenham-Hotspur	Dinamo-Zagreb
2021-03-11	Olympiacos	Arsenal
2021-03-18	Arsenal	Olympiacos
2021-03-18	Dinamo-Zagreb	Tottenham-Hotspur
2021-03-18	Milan	Manchester-United
2021-04-08	Arsenal	Slavia-Prague
2021-04-08	Granada	Manchester-United
2021-04-15	Manchester-United	Granada
2021-04-15	Slavia-Prague	Arsenal
2021-04-29	Manchester-United	Roma
2021-04-29	Villarreal	Arsenal
2021-05-06	Arsenal	Villarreal
2021-05-06	Roma	Manchester-United
2021-05-26	Villarreal	Manchester-United
