2023-09-21	LASK	Liverpool
2023-09-21	Brighton-and-Hove-Albion	AEK-Athens
2023-09-21	West-Ham-United	TSC
2023-10-05	Marseille	Brighton-and-Hove-Albion
2023-10-05	Freiburg	West-Ham-United
2023-10-05	Liverpool	Union-SG
2023-10-26	Olympiacos	West-Ham-United
2023-10-26	Liverpool	Toulouse
2023-10-26	Brighton-and-Hove-Albion	Ajax
2023-11-09	Ajax	Brighton-and-Hove-Albion
2023-11-09	Toulouse	Liverpool
2023-11-09	West-Ham-United	Olympiacos
2023-11-30	TSC	West-Ham-United
2023-11-30	AEK-Athens	Brighton-and-Hove-Albion
2023-11-30	Liverpool	LASK
2023-12-14	Union-SG	Liverpool
2023-12-14	West-Ham-United	Freiburg
2023-12-14	Brighton-and-Hove-Albion	Marseille
2024-03-07	Roma	Brighton-and-Hove-Albion
2024-03-07	Sparta-Prague	Liverpool
2024-03-07	Freiburg	West-Ham-United
2024-03-14	West-Ham-United	Freiburg
2024-03-14	Brighton-and-Hove-Albion	Roma
2024-03-14	Liverpool	Sparta-Prague
2024-04-11	Liverpool	Atalanta
2024-04-11	Leverkusen	West-Ham-United
2024-04-18	West-Ham-United	Leverkusen
2024-04-18	Atalanta	Liverpool
