2017-11-04	Luton-Town	Portsmouth
2017-12-03	Gateshead	Luton-Town
2018-01-05	Liverpool	Everton
2018-01-05	Manchester-United	Derby-County
2018-01-06	Fleetwood-Town	Leicester-City
2018-01-06	Middlesbrough	Sunderland
2018-01-06	Watford	Bristol-City
2018-01-06	Blackburn-Rovers	Hull-City
2018-01-06	Newcastle-United	Luton-Town
2018-01-06	Fulham	Southampton
2018-01-06	Brentford	Notts-County
2018-01-06	Cardiff-City	Mansfield-Town
2018-01-06	Wolverhampton-Wanderers	Swansea-City
2018-01-06	Exeter-City	West-Bromwich-Albion
2018-01-06	Coventry-City	Stoke-City
2018-01-06	Bournemouth	Wigan-Athletic
2018-01-06	Aston-Villa	Peterborough-United
2018-01-06	Bolton-Wanderers	Huddersfield-Town
2018-01-06	Manchester-City	Burnley
2018-01-06	Ipswich-Town	Sheffield-United
2018-01-06	Norwich-City	Chelsea
2018-01-07	Newport-County	Leeds-United
2018-01-07	Shrewsbury-Town	West-Ham-United
2018-01-07	Tottenham-Hotspur	AFC-Wimbledon
2018-01-07	Nottingham-Forest	Arsenal
2018-01-08	Brighton-and-Hove-Albion	Crystal-Palace
2018-01-16	Mansfield-Town	Cardiff-City
2018-01-16	Leicester-City	Fleetwood-Town
2018-01-16	West-Ham-United	Shrewsbury-Town
2018-01-17	Swansea-City	Wolverhampton-Wanderers
2018-01-17	Wigan-Athletic	Bournemouth
2018-01-17	Chelsea	Norwich-City
2018-01-26	Yeovil-Town	Manchester-United
2018-01-27	Peterborough-United	Leicester-City
2018-01-27	Sheffield-United	Preston-North-End
2018-01-27	Wigan-Athletic	West-Ham-United
2018-01-27	Notts-County	Swansea-City
2018-01-27	Huddersfield-Town	Birmingham-City
2018-01-27	Southampton	Watford
2018-01-27	Middlesbrough	Brighton-and-Hove-Albion
2018-01-27	Hull-City	Nottingham-Forest
2018-01-27	Newport-County	Tottenham-Hotspur
2018-01-27	Liverpool	West-Bromwich-Albion
2018-01-28	Chelsea	Newcastle-United
2018-01-28	Cardiff-City	Manchester-City
2018-02-06	Birmingham-City	Huddersfield-Town
2018-02-06	Swansea-City	Notts-County
2018-02-07	Tottenham-Hotspur	Newport-County
2018-02-16	Leicester-City	Sheffield-United
2018-02-16	Chelsea	Hull-City
2018-02-17	Sheffield-Wednesday	Swansea-City
2018-02-17	West-Bromwich-Albion	Southampton
2018-02-17	Brighton-and-Hove-Albion	Coventry-City
2018-02-17	Huddersfield-Town	Manchester-United
2018-02-18	Rochdale	Tottenham-Hotspur
2018-02-19	Wigan-Athletic	Manchester-City
2018-02-27	Swansea-City	Sheffield-Wednesday
2018-02-28	Tottenham-Hotspur	Rochdale
2018-03-17	Swansea-City	Tottenham-Hotspur
2018-03-17	Manchester-United	Brighton-and-Hove-Albion
2018-03-18	Wigan-Athletic	Southampton
2018-03-18	Leicester-City	Chelsea
2018-04-21	Manchester-United	Tottenham-Hotspur
2018-04-22	Chelsea	Southampton
2018-05-19	Chelsea	Manchester-United
