2018-09-20	PAOK	Chelsea
2018-09-20	Arsenal	Vorskla-Poltava
2018-10-04	Chelsea	Vidi
2018-10-04	Qarabag	Arsenal
2018-10-25	Sporting-CP	Arsenal
2018-10-25	Chelsea	BATE-Borisov
2018-11-08	Arsenal	Sporting-CP
2018-11-08	BATE-Borisov	Chelsea
2018-11-29	Vorskla-Poltava	Arsenal
2018-11-29	Chelsea	PAOK
2018-12-13	Vidi	Chelsea
2018-12-13	Arsenal	Qarabag
2019-02-14	BATE-Borisov	Arsenal
2019-02-14	Malmo	Chelsea
2019-02-21	Arsenal	BATE-Borisov
2019-02-21	Chelsea	Malmo
2019-03-07	Rennes	Arsenal
2019-03-07	Chelsea	Dynamo-Kyiv
2019-03-14	Dynamo-Kyiv	Chelsea
2019-03-14	Arsenal	Rennes
2019-04-11	Arsenal	Napoli
2019-04-11	Slavia-Prague	Chelsea
2019-04-18	Chelsea	Slavia-Prague
2019-04-18	Napoli	Arsenal
2019-05-02	Arsenal	Valencia
2019-05-02	Eintracht-Frankfurt	Chelsea
2019-05-09	Chelsea	Eintracht-Frankfurt
2019-05-09	Valencia	Arsenal
2019-05-29	Chelsea	Arsenal
