2023-09-21	Legia-Warsaw	Aston-Villa
2023-10-05	Aston-Villa	Zrinjski-Mostar
2023-10-26	AZ-Alkmaar	Aston-Villa
2023-11-09	Aston-Villa	AZ-Alkmaar
2023-11-30	Aston-Villa	Legia-Warsaw
2023-12-14	Zrinjski-Mostar	Aston-Villa
2024-03-07	Ajax	Aston-Villa
2024-03-14	Aston-Villa	Ajax
2024-04-11	Aston-Villa	Lille
2024-04-18	Lille	Aston-Villa
2024-05-02	Aston-Villa	Olympiacos
2024-05-09	Olympiacos	Aston-Villa
