2023-08-08	Huddersfield-Town	Middlesbrough
2023-08-08	Swansea-City	Northampton-Town
2023-08-08	Stevenage	Watford
2023-08-08	Gillingham	Southampton
2023-08-08	Sunderland	Crewe-Alexandra
2023-08-08	Stoke-City	West-Bromwich-Albion
2023-08-08	Hull-City	Doncaster-Rovers
2023-08-09	Leeds-United	Shrewsbury-Town
2023-08-09	Ipswich-Town	Bristol-Rovers
2023-08-09	Cardiff-City	Colchester-United
2023-08-09	Burton-Albion	Leicester-City
2023-08-16	Queens-Park-Rangers	Norwich-City
2023-08-29	Swansea-City	Bournemouth
2023-08-29	Bolton-Wanderers	Middlesbrough
2023-08-29	Newport-County	Brentford
2023-08-29	Wolverhampton-Wanderers	Blackpool
2023-08-29	Plymouth-Argyle	Crystal-Palace
2023-08-29	Birmingham-City	Cardiff-City
2023-08-29	Luton-Town	Gillingham
2023-08-29	Stoke-City	Rotherham-United
2023-08-29	Tranmere-Rovers	Leicester-City
2023-08-29	Fulham	Tottenham-Hotspur
2023-08-29	Bristol-City	Norwich-City
2023-08-29	Reading	Ipswich-Town
2023-08-29	Salford-City-FC	Leeds-United
2023-08-30	Chelsea	AFC-Wimbledon
2023-08-30	Nottingham-Forest	Burnley
2023-08-30	Sheffield-United	Lincoln-City
2023-08-30	Doncaster-Rovers	Everton
2023-09-26	Salford-City-FC	Burnley
2023-09-26	Bradford-City	Middlesbrough
2023-09-26	Exeter-City	Luton-Town
2023-09-26	Ipswich-Town	Wolverhampton-Wanderers
2023-09-26	Manchester-United	Crystal-Palace
2023-09-27	Blackburn-Rovers	Cardiff-City
2023-09-27	Liverpool	Leicester-City
2023-09-27	Fulham	Norwich-City
2023-09-27	Brentford	Arsenal
2023-09-27	Lincoln-City	West-Ham-United
2023-09-27	Chelsea	Brighton-and-Hove-Albion
2023-09-27	Bournemouth	Stoke-City
2023-09-27	Aston-Villa	Everton
2023-09-27	Newcastle-United	Manchester-City
2023-10-31	Exeter-City	Middlesbrough
2023-11-01	West-Ham-United	Arsenal
2023-11-01	Everton	Burnley
2023-11-01	Bournemouth	Liverpool
2023-11-01	Ipswich-Town	Fulham
2023-11-01	Chelsea	Blackburn-Rovers
2023-11-01	Manchester-United	Newcastle-United
2023-12-19	Port-Vale	Middlesbrough
2023-12-19	Everton	Fulham
2023-12-19	Chelsea	Newcastle-United
2023-12-20	Liverpool	West-Ham-United
2024-01-09	Middlesbrough	Chelsea
2024-01-10	Liverpool	Fulham
2024-01-23	Chelsea	Middlesbrough
2024-01-24	Fulham	Liverpool
2024-02-25	Chelsea	Liverpool
