2024-11-01	Tamworth	Huddersfield-Town
2025-01-09	Sheffield-United	Cardiff-City
2025-01-09	Fulham	Watford
2025-01-09	Everton	Peterborough-United
2025-01-10	Aston-Villa	West-Ham-United
2025-01-11	Bristol-City	Wolverhampton-Wanderers
2025-01-11	Middlesbrough	Blackburn-Rovers
2025-01-11	Liverpool	Accrington-Stanley
2025-01-11	Leicester-City	Queens-Park-Rangers
2025-01-11	Norwich-City	Brighton-and-Hove-Albion
2025-01-11	Chelsea	Morecambe
2025-01-11	Sunderland	Stoke-City
2025-01-11	Bournemouth	West-Bromwich-Albion
2025-01-11	Brentford	Plymouth-Argyle
2025-01-11	Nottingham-Forest	Luton-Town
2025-01-11	Reading	Burnley
2025-01-11	Leeds-United	Harrogate-Town
2025-01-11	Manchester-City	Salford-City-FC
2025-01-12	Hull-City	Doncaster-Rovers
2025-01-12	Tamworth	Tottenham-Hotspur
2025-01-12	Crystal-Palace	Stockport
2025-01-12	Newcastle-United	Bromley
2025-01-12	Arsenal	Manchester-United
2025-01-12	Ipswich-Town	Bristol-Rovers
2025-01-12	Southampton	Swansea-City
2025-02-07	Manchester-United	Leicester-City
2025-02-08	Leeds-United	Millwall
2025-02-08	Leyton-Orient	Manchester-City
2025-02-08	Everton	Bournemouth
2025-02-08	Stoke-City	Cardiff-City
2025-02-08	Wigan-Athletic	Fulham
2025-02-08	Coventry-City	Ipswich-Town
2025-02-08	Southampton	Burnley
2025-02-08	Birmingham-City	Newcastle-United
2025-02-08	Brighton-and-Hove-Albion	Chelsea
2025-02-09	Blackburn-Rovers	Wolverhampton-Wanderers
2025-02-09	Plymouth-Argyle	Liverpool
2025-02-09	Aston-Villa	Tottenham-Hotspur
2025-02-10	Doncaster-Rovers	Crystal-Palace
2025-02-11	Exeter-City	Nottingham-Forest
2025-02-28	Aston-Villa	Cardiff-City
2025-03-01	Preston-North-End	Burnley
2025-03-01	Crystal-Palace	Millwall
2025-03-01	Bournemouth	Wolverhampton-Wanderers
2025-03-01	Manchester-City	Plymouth-Argyle
2025-03-02	Newcastle-United	Brighton-and-Hove-Albion
2025-03-02	Manchester-United	Fulham
2025-03-03	Nottingham-Forest	Ipswich-Town
2025-03-29	Fulham	Crystal-Palace
2025-03-29	Brighton-and-Hove-Albion	Nottingham-Forest
2025-03-30	Preston-North-End	Aston-Villa
2025-03-30	Bournemouth	Manchester-City
2025-04-26	Crystal-Palace	Aston-Villa
2025-04-27	Nottingham-Forest	Manchester-City
2025-05-17	Crystal-Palace	Manchester-City
